owner_username,url_code,time_utc,type,caption,likes,comments
APNews,CzcQ9l8LSzw,2023-11-09 22:13:35,GraphImage,"A federal judge on Thursday upheld the Biden administration’s approval of the Willow oil-drilling project on Alaska’s remote North Slope, a massive project that drew the ire of environmentalists who accused the president of backpedaling on his pledge to combat climate change.

U.S. District Court Judge Sharon Gleason rejected calls made by a grassroots Iñupiat group and environmentalists to vacate the approval and dismissed their claims.

Those groups raised concerns about planet-warming greenhouse gas emissions from Willow and argued that federal agencies failed to consider how increased emissions from the project could affect ice-reliant species such as the polar bear, Arctic ringed seals and bearded seals, which already are experiencing disruptions due to climate change.

The decision can be appealed.

This is a developing story. Tap the link in bio for the latest.",2071,228
APNews,CzcQkJ6rykO,2023-11-09 22:10:07,GraphImage,"A jury has ordered Robert De Niro’s company to pay more than $1.2 million to his former personal assistant after finding his production company engaged in gender discrimination and retaliation.

While the jury found De Niro was not personally liable for the abuse, they ordered his production company, Canal Productions, to make two payments of $632,142 to his longtime personal assistant, Graham Chase Robinson.

De Niro, who spent three days at the two week-trial, including two on the witness stand, has been ensnared in dueling lawsuits with Robinson since she quit in April 2019. He was not in the courtroom when the verdict was read aloud on Thursday afternoon.

Read the latest at the link in our bio.

#APPhoto by Ted Shaffrey",2322,58
APNews,CzcMcclN6RW,2023-11-09 21:34:23,GraphVideo,"Some 3,000 migrants from countries in Central America and also Venezuela, Cuba and Haiti blocked traffic on one of Mexico's main southern highways Wednesday to demand transit or exit visas to reach the U.S. border.",2440,242
APNews,CzcEqSdrcCi,2023-11-09 20:26:06,GraphImage,"Democratic Sen. Joe Manchin of West Virginia says he won’t seek reelection in 2024, giving Republicans a prime opportunity to pick up a seat in the heavily GOP state.

The 76-year-old Manchin revealed the news Thursday in a statement, saying he had made the decision “after months of deliberation and long conversations” with his family.

Manchin's decision to retire severely hampers Democratic hopes of holding on to the coal country seat. For the last few years, Manchin has been the only Democrat elected to statewide office in West Virginia.

Read more at the link in our bio.

#APPhoto by J. Scott Applewhite",2456,212
APNews,Czb1rj-PSNq,2023-11-09 18:15:26,GraphVideo,"Close to 400 people connected to fossil fuel industries attended last year’s United Nations’ climate talks in Egypt, a grouping that is larger than all but two national delegations, according to a data analysis of the more than 24,000 participants by The Associated Press.",1043,53
APNews,Czbd3-vpiuv,2023-11-09 14:47:18,GraphVideo,"“It’s not a sin to be on TikTok.”

Republican candidate Vivek Ramaswamy criticized Nikki Haley’s stance on a TikTok ban following Wednesday’s GOP debate.",1456,279
APNews,CzaMTXJrt_v,2023-11-09 02:54:23,GraphSidecar,"Republican presidential candidates quickly criticized Donald Trump in Wednesday’s third debate for skipping the event and suggested he was no longer the same person who won the White House.

With Trump again bypassing the debate in Miami to instead hold his own event in a nearby suburb, Florida Gov. Ron DeSantis said, “He owes it to you to be on this stage and explain why he should get another chance.”

Former United Nations Ambassador Nikki Haley, who is pulling some voter and donor interest from DeSantis, likewise said Trump “used to be right” on supporting Ukraine but “now he’s getting weak in the knees.”

The five people onstage face new urgency to cut into Trump’s margins with the leadoff Iowa caucuses just two months away. Many of the candidates have gone after each other, hoping to break out as a viable alternative to the former president. They have been emphasizing their differences on foreign policy but also ripping Trump for his criticisms of the Israeli prime minister in the wake of Hamas’ attacks and for his claims that a group attacking Israel was “very smart.”

Haley, DeSantis and the others onstage all said they were staunchly behind Israel as it mounts an offensive in Gaza following Hamas’ Oct. 7 attack that killed more than 1,400 people. The candidates did not discuss humanitarian aid for civilians in Gaza as the number of Palestinians killed in the war passed 10,500, including more than 4,300 children, according to the Hamas-run Health Ministry in Gaza.

Read AP's full coverage of the debate at the link in our bio.

#APPhotos by Rebecca Blackwell and Lynne Sladky",1654,156
APNews,CzaA_0xLgW2,2023-11-09 01:15:32,GraphImage,"Hollywood’s actors union reached a tentative deal with studios Wednesday to end its strike, bringing an end to months of labor strife that ground the entertainment industry to a historic halt.

The three-year contract agreement must be approved by votes from the union’s board and its members in the coming days, but the leadership declared the strike will end at 12:01 a.m. on Thursday.

More than 60,000 members of the Screen Actors Guild-American Federation of Television and Radio Performers went on strike July 14, joining screenwriters who had walked off the job more than two months earlier.

It was the first time the two unions had been on strike together since 1960. Studios chose to negotiate with the writers first, striking a deal that their leadership marked as a major win and bringing their strike to an end on Sept. 26.

This is a developing story. Read the latest at the link in our bio.

#APPhoto by Chris Pizzello",2319,37
APNews,CzZxymcCne-,2023-11-08 23:02:53,GraphVideo,A fire at a chemical plant in rural Texas sent a plume of black smoke into the sky as officials closed down a local highway and ordered residents to take shelter.,1664,60
APNews,CzZt-krp5wX,2023-11-08 22:30:05,GraphVideo,"Social media users are sharing a baseless claim that Dior has ditched supermodel Bella Hadid due to recent comments on the latest Israel-Hamas war, and replaced her in a new campaign with Israeli model May Tager.",2728,283
APNews,CzZqpWELVsZ,2023-11-08 22:00:30,GraphVideo,"Democrats had plenty of good news to celebrate in Tuesday’s off-year elections and more evidence that they can win races centered on the national debate over abortion.

AP's Meg Kinnard breaks down what these results could mean going into the 2024 election season.",942,122
APNews,CzZk7VurbxB,2023-11-08 21:10:28,GraphVideo,"The National Zoo's three celebrity giant pandas are heading home to China. The zoo’s exchange agreement with the Chinese government, originally brokered by President Richard Nixon 50 years ago, expires Dec. 7.",5225,66
APNews,CzZdoG0v_jL,2023-11-08 20:06:38,GraphImage,"A new version of the popular diabetes treatment Mounjaro can be sold as a weight-loss drug, U.S. regulators announced Wednesday.⁠
⁠
The U.S. Food and Drug Administration approved Eli Lilly's Zepbound, or tirzepatide. The drug helped dieters lose about a quarter of their body weight, or 60 pounds (27 kilograms), in a recent study.⁠
⁠
Zepbound is the latest diabetes drug approved for weight loss, joining Novo Nordisk's Wegovy, a high-dose version of its diabetes treatment Ozempic.⁠
⁠
The FDA approved Lilly's drug for people who are considered obese, with a body mass index of 30 or higher, or those who are overweight with a related health condition, like high blood pressure, high cholesterol or diabetes. The drug should be paired with a healthy diet and regular exercise, the FDA said.⁠
⁠
In the U.S., at least 100 million adults and about 15 million children are considered obese.⁠
⁠
Touted by celebrities and on social media, semaglutide and tirzepatide drugs have already been in such demand that their manufacturers have struggled to keep up. Both have been listed on the FDA’s drug shortage site for months. All strengths of tirzepatide are currently listed as available, but a company spokesperson said that could vary by location and demand.⁠
⁠
Read more at the link in our bio.⁠
⁠
Photo by Eli Lilly via AP",2960,86
APNews,CzY7mZPLC-N,2023-11-08 15:09:23,GraphVideo,"The House voted late Tuesday to censure Democratic Rep. Rashida Tlaib of Michigan — the only Palestinian American in Congress — an extraordinary rebuke of her rhetoric about the Israel-Hamas war.

Twenty-two Democrats joined with Republicans to censure Tlaib.",4524,1186
APNews,CzX5RNANn0v,2023-11-08 05:29:34,GraphImage,"Virginia Democrats who campaigned on protecting abortion rights swept Tuesday’s legislative elections, retaking full control of the General Assembly after two years of divided power.

The outcome is a sharp loss for Republican Gov. Glenn Youngkin, who exerted a great deal of energy, money and political capital on an effort to secure a GOP sweep.

Virginia is one of just four states holding legislative races this year, and it’s something of a microcosm of other closely divided states that will be critical in next year’s presidential election. That has fueled outsized interest in the legislative races, as both parties are closely monitoring the results for signs about voter moods heading into the 2024 campaign.

With a full statehouse majority, Democrats will have even greater leeway to thwart Youngkin’s policy agenda, though they will have to work with him to advance their own.

Follow's AP election coverage at the link in our bio.",5315,77
APNews,CzX17ZHtUea,2023-11-08 05:00:37,GraphVideo,"U.N. Secretary-General Antonio Guterres has said “Gaza is becoming a graveyard for children.” Here’s how the Israel-Hamas war has impacted young Palestinians, by the numbers.",2352,484
APNews,CzX0kYWKuLZ,2023-11-08 04:48:39,GraphVideo,A crowd of abortion rights supporters cheered as the news dropped that Ohio voters approved a constitutional amendment that guarantees the right to abortion and other forms of reproductive health care.,10236,1756
